ACTUAL	CHEFLIEU	CDC	RANG	REG	DEP	COM	AR	CT	MODIF	POLE	TNCC	ARTMAJ	NCC	ARTMIN	NCCENR	ARTICLCT	NCCCT	MOD	MANIP
1	0	0		21	51	173	2	03	1		0		CORMOYEUX		Cormoyeux		Ay	42	M
1	0	0		21	51	201	3	07	1		0		CUISLES		Cuisles		Châtillon-sur-Marne	21	M
1	0	0		21	51	202	2	03	1		0		CUMIERES		Cumières		Ay	42	M
1	0	0		21	51	210	2	03	1		0		DIZY		Dizy		Ay	42	M
1	0	0		21	51	256	2	03	1		0		FONTAINE-SUR-AY		Fontaine-sur-Ay		Ay	42	M
1	0	0		21	51	266	2	03	1		0		GERMAINE		Germaine		Ay	42	M
1	0	0		21	51	287	2	03	1		1		HAUTVILLERS		Hautvillers		Ay	42	M
1	0	0		21	51	331	2	03	1		0		LOUVOIS		Louvois		Ay	42	M
1	0	0		21	51	347	2	03	1		0		MAREUIL-SUR-AY		Mareuil-sur-Ay		Ay	42	M
1	0	0		21	51	392	2	03	1		0		MUTIGNY		Mutigny		Ay	42	M
1	0	0		21	51	465	2	03	1		0		ROMERY		Romery		Ay	42	M
1	0	0		21	51	488	2	03	1		0		SAINT-IMOGES		Saint-Imoges		Ay	42	M
1	0	0		21	51	564	2	03	1		0		TAUXIERES-MUTRY		Tauxières-Mutry		Ay	42	M
1	0	0		21	51	576	2	03	1		0		TOURS-SUR-MARNE		Tours-sur-Marne		Ay	42	M
1	0	0		21	51	599	1	27	1		0		VAUDEMANGE		Vaudemange		Suippes	10	M
1	0	0		21	51	663	2	03	1		0		MAGENTA		Magenta		Ay	42	M
1	0	0		21	52	033	2	19	1		1		AVRECOURT		Avrecourt		Val-de-Meuse	21	M
1	0	0		21	52	044	3	10	1		0		ROCHES-BETTAINCOURT		Roches-Bettaincourt		Doulaincourt-Saucourt	36	M
1	0	0		21	52	124	2	26	1		0		CHEZEAUX		Chézeaux		Varennes-sur-Amance	21	M
1	1	0		21	52	197	2	12	1		0		FAYL-BILLOT		Fayl-Billot		Fayl-Billot	10	M
1	0	0		21	52	266	3	18	1		0		LANEUVILLE-A-REMY		Laneuville-à-Rémy		Montier-en-Der	21	M
1	0	0		21	52	278	1	14	1		0		LAVILLENEUVE-AU-ROI		Lavilleneuve-au-Roi		Juzennecourt	21	M
1	0	0		21	52	359	3	11	1		0		NULLY		Nully		Doulevant-le-Château	12	M
1	0	0		21	52	376	3	22	1		0		PANSEY		Pansey		Poissons	10	M
1	0	0		21	52	427	3	18	1		0		ROBERT-MAGNY		Robert-Magny		Montier-en-Der	12	M
3				21	52	430			1	52044	0		ROCHES-SUR-ROGNON		Roches-sur-Rognon			35	M
1	0	0		21	52	465	2	19	1		0		SAULXURES		Saulxures		Val-de-Meuse	21	M
1	0	0		21	52	495	3	11	1		0		TREMILLY		Trémilly		Doulevant-le-Château	21	M
1	1	0		21	52	504	2	26	1		0		VARENNES-SUR-AMANCE		Varennes-sur-Amance		Varennes-sur-Amance	12	M
3				52	53	024			1	53062	0		BAZOUGES		Bazouges			35	M
6	1	1	3	52	53	062	1	06	0		0		CHATEAU-GONTIER		Château-Gontier		Château-Gontier-Ouest	36	M
6	1	1	3	52	53	062	1	31	0		0		CHATEAU-GONTIER		Château-Gontier		Château-Gontier-Est	36	M
1	2	2	3	52	53	062	1	97	1		0		CHATEAU-GONTIER		Château-Gontier		Canton non précisé	36	M
1	0	0		52	53	135	1	09	1		0		LIVRE-LA-TOUCHE		Livré-la-Touche		Craon	10	M
1	0	0		52	53	160	3	14	1		0		MONTREUIL-POULAY		Montreuil-Poulay	(Le)	Horps	36	M
3				52	53	183			1	53160	0		POULAY		Poulay			35	M
1	0	0		41	54	050	2	01	1		0		BATHELEMONT		Bathelémont		Arracourt	10	M
1	0	0		41	55	068	3	04	1		0		BRABANT-EN-ARGONNE		Brabant-en-Argonne		Clermont-en-Argonne	21	M
1	0	0		41	55	082	3	04	1		0		BROCOURT-EN-ARGONNE		Brocourt-en-Argonne		Clermont-en-Argonne	21	M
1	0	0		41	55	094	3	08	1		0		BUZY-DARMONT		Buzy-Darmont		Étain	36	M
1	0	0		41	55	118	3	07	1		0		CLERY-LE-GRAND		Cléry-le-Grand		Dun-sur-Meuse	10	M
1	0	0		41	55	119	3	07	1		0		CLERY-LE-PETIT		Cléry-le-Petit		Dun-sur-Meuse	10	M
3				41	55	147			1	55094	0		DARMONT		Darmont			35	M
1	0	0		53	56	229	3	08	1		0		SAINT-MARTIN-SUR-OUST		Saint-Martin-sur-Oust	(La)	Gacilly	10	M
1	0	0		41	57	073	3	41	1		0		BETTING		Betting		Freyming-Merlebach	10	M
1	0	0		41	57	197	6	28	1		1		ERNESTVILLER		Ernestviller		Sarralbe	42	M
1	0	0		41	57	259	7	31	1		0		GRINDORFF-BIZING		Grindorff-Bizing		Sierck-les-Bains	10	M
1	0	0		41	57	267	6	28	1		2	(LE)	VAL-DE-GUEBLANGE	(Le)	Val-de-Guéblange		Sarralbe	42	M
1	0	0		41	57	308	6	28	1		1		HAZEMBOURG		Hazembourg		Sarralbe	42	M
1	0	0		41	57	325	6	28	1		1		HILSPRICH		Hilsprich		Sarralbe	42	M
1	0	0		41	57	330	6	28	1		1		HOLVING		Holving		Sarralbe	42	M
1	0	0		41	57	357	6	28	1		0		KAPPELKINGER		Kappelkinger		Sarralbe	42	M
1	0	0		41	57	366	6	28	1		0		KIRVILLER		Kirviller		Sarralbe	42	M
1	0	0		41	57	497	6	28	1		0		NELLING		Nelling		Sarralbe	42	M
1	0	0		41	57	556	6	28	1		0		PUTTELANGE-AUX-LACS		Puttelange-aux-Lacs		Sarralbe	42	M
1	0	0		41	57	571	6	28	1		0		REMERING-LES-PUTTELANGE		Rémering-lès-Puttelange		Sarralbe	42	M
1	0	0		41	57	581	6	28	1		0		RICHELING		Richeling		Sarralbe	42	M
1	0	0		41	57	615	6	28	1		0		SAINT-JEAN-ROHRBACH		Saint-Jean-Rohrbach		Sarralbe	42	M
1	1	0		41	57	628	6	28	1		0		SARRALBE		Sarralbe		Sarralbe	42	M
1	0	0		41	57	679	1	09	1		0		TRITTELING-REDLACH		Tritteling-Redlach		Faulquemont	10	M
1	0	0		41	57	746	6	28	1		0		WILLERWALD		Willerwald		Sarralbe	42	M
1	0	0		26	58	248	4	18	1		0		SAINT-LAURENT-L'ABBAYE		Saint-Laurent-l'Abbaye		Pouilly-sur-Loire	10	M
1	0	0		31	59	154	4	72	1		0		COUDEKERQUE-VILLAGE		Coudekerque-Village		Coudekerque-Branche	10	M
6	1	1	5	31	59	183	4	25	0		0		DUNKERQUE		Dunkerque		Dunkerque-Est	34	M
6	1	1	5	31	59	183	4	26	0		0		DUNKERQUE		Dunkerque		Dunkerque-Ouest	34	M
6	0	1	5	31	59	183	4	72	0		0		DUNKERQUE		Dunkerque		Coudekerque-Branche	34	M
6	0	1	5	31	59	183	4	73	0		0		DUNKERQUE		Dunkerque		Grande-Synthe	34	M
1	2	2	5	31	59	183	4	90	1		0		DUNKERQUE		Dunkerque		Canton non précisé	34	M
2				31	59	248			1	59183	0		FORT-MARDYCK		Fort-Mardyck			33	M
6	1	1	1	31	59	350	5	34	0		0		LILLE		Lille		Lille-Centre	24	A
6	1	1	1	31	59	350	5	34	0		0		LILLE		Lille		Lille-Centre	34	M
6	1	1	1	31	59	350	5	35	0		0		LILLE		Lille		Lille-Est	24	A
6	1	1	1	31	59	350	5	35	0		0		LILLE		Lille		Lille-Est	34	M
6	1	1	1	31	59	350	5	36	0		0		LILLE		Lille		Lille-Nord	24	A
6	1	1	1	31	59	350	5	36	0		0		LILLE		Lille		Lille-Nord	34	M
6	1	1	1	31	59	350	5	37	0		0		LILLE		Lille		Lille-Nord-Est	24	A
6	1	1	1	31	59	350	5	37	0		0		LILLE		Lille		Lille-Nord-Est	34	M
6	1	1	1	31	59	350	5	38	0		0		LILLE		Lille		Lille-Ouest	24	A
6	1	1	1	31	59	350	5	38	0		0		LILLE		Lille		Lille-Ouest	34	M
6	1	1	1	31	59	350	5	39	0		0		LILLE		Lille		Lille-Sud	24	A
6	1	1	1	31	59	350	5	39	0		0		LILLE		Lille		Lille-Sud	34	M
6	1	1	1	31	59	350	5	40	0		0		LILLE		Lille		Lille-Sud-Est	24	A
6	1	1	1	31	59	350	5	40	0		0		LILLE		Lille		Lille-Sud-Est	34	M
6	1	1	1	31	59	350	5	41	0		0		LILLE		Lille		Lille-Sud-Ouest	24	A
6	1	1	1	31	59	350	5	41	0		0		LILLE		Lille		Lille-Sud-Ouest	34	M
6	1	1	1	31	59	350	5	74	0		0		LILLE		Lille		Lomme	24	A
6	1	1	1	31	59	350	5	74	0		0		LILLE		Lille		Lomme	34	M
1	4	2	1	31	59	350	5	92	1		0		LILLE		Lille		Canton non précisé	24	A
1	4	2	1	31	59	350	5	92	1		0		LILLE		Lille		Canton non précisé	34	M
2				31	59	355			1	59350	0		LOMME		Lomme			33	M
2				31	59	540			1	59183	0		SAINT-POL-SUR-MER		Saint-Pol-sur-Mer			33	M
1	0	0		31	59	633	1	64	1		0		WALLERS-EN-FAGNE		Wallers-en-Fagne		Trélon	10	M
1	0	0		22	60	150	3	32	1		0		CHIRY-OURSCAMP		Chiry-Ourscamp		Ribécourt-Dreslincourt	10	M
3				22	60	202			1	60537	0		DRESLINCOURT		Dreslincourt			35	M
1	0	0		22	60	456	2	33	1		3	(LA)	NEUVILLE-ROY	(La)	Neuville-Roy		Saint-Just-en-Chaussée	10	M
1	0	0		22	60	485	2	16	1		1		OURSEL-MAISON		Oursel-Maison		Froissy	10	M
1	1	0		22	60	537	3	32	1		0		RIBECOURT-DRESLINCOURT		Ribécourt-Dreslincourt		Ribécourt-Dreslincourt	36	M
3				25	61	022			1	61483	0		BAGNOLES-DE-L'ORNE		Bagnoles-de-l'Orne			31	M
1	0	0		25	61	136	2	13	1		0		COUVAINS		Couvains	(La)	Ferté-Frênel	32	M
3				25	61	254			1	61136	0		MARNEFER		Marnefer			31	M
1	0	0		25	61	483	1	17	1		0		BAGNOLES-DE-L'ORNE		Bagnoles-de-l'Orne		Juvigny-sous-Andaine	11	M
1	0	0		25	61	483	1	17	1		0		BAGNOLES-DE-L'ORNE		Bagnoles-de-l'Orne		Juvigny-sous-Andaine	32	M
1	0	0		31	62	050	4	39	1		1		AUCHY-LES-HESDIN		Auchy-lès-Hesdin	(Le)	Parcq	42	M
1	1	0		31	62	065	7	52	1		1		AVION		Avion		Avion	42	M
1	0	0		31	62	069	4	39	1		1		AZINCOURT		Azincourt	(Le)	Parcq	42	M
1	0	0		31	62	090	4	39	1		0		BEALENCOURT		Béalencourt	(Le)	Parcq	42	M
1	0	0		31	62	138	4	39	1		0		BLANGY-SUR-TERNOISE		Blangy-sur-Ternoise	(Le)	Parcq	42	M
1	0	0		31	62	142	4	39	1		0		BLINGEL		Blingel	(Le)	Parcq	42	M
1	0	0		31	62	277	7	67	1		0		DROCOURT		Drocourt		Rouvroy	42	M
1	0	0		31	62	282	4	39	1		1		ECLIMEUX		Éclimeux	(Le)	Parcq	42	M
1	0	0		31	62	335	4	39	1		0		FILLIEVRES		Fillièvres	(Le)	Parcq	42	M
1	0	0		31	62	357	4	39	1		0		FRESNOY		Fresnoy	(Le)	Parcq	42	M
1	0	0		31	62	365	4	39	1		0		GALAMETZ		Galametz	(Le)	Parcq	42	M
1	0	0		31	62	388	4	39	1		0		GRIGNY		Grigny	(Le)	Parcq	42	M
1	0	0		31	62	470	4	39	1		1		INCOURT		Incourt	(Le)	Parcq	42	M
1	0	0		31	62	477	1	05	1		1		IZEL-LES-HAMEAU		Izel-lès-Hameau		Aubigny-en-Artois	10	M
1	0	0		31	62	541	4	39	1		0		MAISONCELLE		Maisoncelle	(Le)	Parcq	42	M
6	0	1	3	31	62	570	7	52	0		0		MERICOURT		Méricourt		Avion	42	M
6	0	1	3	31	62	570	7	67	0		0		MERICOURT		Méricourt		Rouvroy	42	M
1	0	2	3	31	62	570	7	90	1		0		MERICOURT		Méricourt		Canton non précisé	42	M
1	0	0		31	62	605	4	39	1		0		NEULETTE		Neulette	(Le)	Parcq	42	M
1	0	0		31	62	625	4	39	1		0		NOYELLES-LES-HUMIERES		Noyelles-lès-Humières	(Le)	Parcq	42	M
1	1	0		31	62	647	4	39	1		2	(LE)	PARCQ	(Le)	Parcq	(Le)	Parcq	42	M
1	0	0		31	62	677	4	39	1		2	(LE)	QUESNOY-EN-ARTOIS	(Le)	Quesnoy-en-Artois	(Le)	Parcq	42	M
1	0	0		31	62	719	4	39	1		0		ROLLANCOURT		Rollancourt	(Le)	Parcq	42	M
1	1	0		31	62	724	7	67	1		0		ROUVROY		Rouvroy		Rouvroy	42	M
1	0	0		31	62	749	4	39	1		0		SAINT-GEORGES		Saint-Georges	(Le)	Parcq	42	M
1	0	0		31	62	828	4	39	1		0		TRAMECOURT		Tramecourt	(Le)	Parcq	42	M
1	0	0		31	62	834	4	39	1		0		VACQUERIETTE-ERQUIERES		Vacqueriette-Erquières	(Le)	Parcq	42	M
1	0	0		31	62	847	2	70	1		0		VERQUIGNEUL		Verquigneul		Béthune-Est	21	M
1	0	0		31	62	850	4	39	1		0		VIEIL-HESDIN		Vieil-Hesdin	(Le)	Parcq	42	M
1	0	0		31	62	868	4	39	1		0		WAIL		Wail	(Le)	Parcq	42	M
1	0	0		31	62	872	4	39	1		0		WAMIN		Wamin	(Le)	Parcq	42	M
1	0	0		31	62	890	4	39	1		0		WILLEMAN		Willeman	(Le)	Parcq	42	M
1	0	0		83	63	103	4	33	1		0		CHATEL-GUYON		Châtel-Guyon		Riom-Est	10	M
1	0	0		83	63	103	4	33	1		0		CHATEL-GUYON		Châtel-Guyon		Riom-Est	36	M
1	0	0		83	63	181	4	14	1		0		JOZERAND		Jozerand		Combronde	10	M
3				83	63	361			1	63103	0		SAINT-HIPPOLYTE		Saint-Hippolyte			35	M
6	0	1	3	72	64	269	3	23	0		0		IDRON		Idron		Morlaàs	37	S
1	0	0		72	64	269	3	31	1		1		IDRON		Idron		Pau-Est	12	M
6	0	1	3	72	64	269	3	31	0		0		IDRON		Idron		Pau-Est	37	S
1	0	0		72	64	439	3	31	1		1		OUSSE		Ousse		Pau-Est	21	M
1	0	0		72	64	479	3	29	1		0		SAINT-GIRONS-EN-BEARN		Saint-Girons-en-Béarn		Orthez	10	M
1	0	0		72	64	518	3	23	1		0		SENDETS		Sendets		Morlaàs	21	M
1	0	0		73	65	024	2	04	1		1		ARGELES-BAGNERES		Argelès-Bagnères		Bagnères-de-Bigorre	10	M
1	0	0		42	67	057	4	04	1		0		BOSSELSHAUSEN		Bosselshausen		Bouxwiller	21	M
1	0	0		42	67	098	3	14	1		0		DINSHEIM-SUR-BRUCHE		Dinsheim-sur-Bruche		Molsheim	10	M
1	0	0		42	67	242	4	04	1		0		KIRRWILLER		Kirrwiller		Bouxwiller	12	M
1	0	0		82	69	013	2	53	1		1		ARNAS		Arnas		Gleizé	43	M
1	0	0		82	69	023	2	53	1		0		BLACE		Blacé		Gleizé	43	M
1	0	0		82	69	040	1	52	1		0		CHAMPAGNE-AU-MONT-D'OR		Champagne-au-Mont-d'Or		Écully	43	M
1	0	0		82	69	061	2	53	1		0		COGNY		Cogny		Gleizé	43	M
1	0	0		82	69	072	1	52	1		0		DARDILLY		Dardilly		Écully	43	M
1	0	0		82	69	074	2	53	1		0		DENICE		Denicé		Gleizé	43	M
1	1	0		82	69	081	1	52	1		1		ECULLY		Écully		Écully	43	M
1	1	0		82	69	092	2	53	1		0		GLEIZE		Gleizé		Gleizé	43	M
1	0	0		82	69	105	2	53	1		0		LACENAS		Lacenas		Gleizé	43	M
1	0	0		82	69	115	2	53	1		0		LIMAS		Limas		Gleizé	43	M
6	1	1	1	82	69	123	1	11	0		0		LYON		Lyon		Lyon-I	24	A
6	1	1	1	82	69	123	1	12	0		0		LYON		Lyon		Lyon  2e  Canton	37	S
6	1	1	1	82	69	123	1	13	0		0		LYON		Lyon		Lyon-II	24	A
6	1	1	1	82	69	123	1	14	0		0		LYON		Lyon		Lyon-III	24	A
6	1	1	1	82	69	123	1	15	0		0		LYON		Lyon		Lyon-IV	24	A
6	1	1	1	82	69	123	1	16	0		0		LYON		Lyon		Lyon-V	24	A
6	1	1	1	82	69	123	1	17	0		0		LYON		Lyon		Lyon-VI	24	A
6	1	1	1	82	69	123	1	18	0		0		LYON		Lyon		Lyon-VII	24	A
6	1	1	1	82	69	123	1	19	0		0		LYON		Lyon		Lyon-VIII	24	A
6	1	1	1	82	69	123	1	20	0		0		LYON		Lyon		Lyon-IX	24	A
6	1	1	1	82	69	123	1	21	0		0		LYON		Lyon		Lyon-XIII	24	A
6	1	1	1	82	69	123	1	22	0		0		LYON		Lyon		Lyon-XIV	24	A
6	1	1	1	82	69	123	1	36	0		0		LYON		Lyon		Lyon-X	24	A
6	1	1	1	82	69	123	1	54	0		0		LYON		Lyon		Lyon-XI	24	A
6	1	1	1	82	69	123	1	55	0		0		LYON		Lyon		Lyon-XII	24	A
1	4	2	1	82	69	123	1	99	1		0		LYON		Lyon		Canton non précisé	24	A
1	0	0		82	69	137	2	53	1		0		MONTMELAS-SAINT-SORLIN		Montmelas-Saint-Sorlin		Gleizé	43	M
1	0	0		82	69	151	2	53	1		2	(LE)	PERREON	(Le)	Perréon		Gleizé	43	M
1	0	0		82	69	167	2	53	1		0		RIVOLET		Rivolet		Gleizé	43	M
1	0	0		82	69	172	2	53	1		0		SALLES-ARBUISSONNAS-EN-BEAUJOLAIS		Salles-Arbuissonnas-en-Beaujolais		Gleizé	43	M
1	0	0		82	69	192	2	53	1		0		SAINT-CYR-LE-CHATOUX		Saint-Cyr-le-Chatoux		Gleizé	43	M
1	0	0		82	69	215	2	53	1		0		SAINT-JULIEN		Saint-Julien		Gleizé	43	M
1	0	0		82	69	257	2	53	1		0		VAUX-EN-BEAUJOLAIS		Vaux-en-Beaujolais		Gleizé	43	M
3				26	71	211			1	71443	0		GEANGES		Géanges			31	M
1	0	0		26	71	353	5	49	1		0		PLOTTES		Plottes		Tournus	21	M
1	0	0		26	71	443	2	51	1		0		SAINT-LOUP-GEANGES		Saint-Loup-Géanges		Verdun-sur-le-Doubs	11	M
1	0	0		26	71	443	2	51	1		0		SAINT-LOUP-GEANGES		Saint-Loup-Géanges		Verdun-sur-le-Doubs	32	M
1	0	0		52	72	004	1	15	1		1		AMNE		Amné		Loué	42	M
1	0	0		52	72	007	2	24	1		1		ARDENAY-SUR-MERIZE		Ardenay-sur-Mérize		Montfort-le-Gesnois	42	M
1	0	0		52	72	017	1	15	1		1		AUVERS-SOUS-MONTFAUCON		Auvers-sous-Montfaucon		Loué	42	M
1	0	0		52	72	027	1	06	1		0		BEAUMONT-SUR-DEME		Beaumont-sur-Dême	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	028	1	07	1		0		BEAUMONT-PIED-DE-BOEUF		Beaumont-Pied-de-Bœuf		Château-du-Loir	42	M
1	0	0		52	72	032	2	33	1		0		BERFAY		Berfay		Vibraye	42	M
1	0	0		52	72	033	2	08	1		0		BERNAY-EN-CHAMPAGNE		Bernay-en-Champagne		Conlie	10	M
1	0	0		52	72	033	2	08	1		0		BERNAY-EN-CHAMPAGNE		Bernay-en-Champagne		Conlie	42	M
1	0	0		52	72	035	2	28	1		0		BESSE-SUR-BRAYE		Bessé-sur-Braye		Saint-Calais	42	M
1	1	0		52	72	042	2	04	1		0		BOULOIRE		Bouloire		Bouloire	42	M
1	0	0		52	72	045	1	15	1		0		BRAINS-SUR-GEE		Brains-sur-Gée		Loué	42	M
1	0	0		52	72	046	2	24	1		2	(LE)	BREIL-SUR-MERIZE	(Le)	Breil-sur-Mérize		Montfort-le-Gesnois	42	M
1	0	0		52	72	052	1	06	1		0		CHAHAIGNES		Chahaignes	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	054	2	24	1		0		CHAMPAGNE		Champagné		Montfort-le-Gesnois	42	M
1	0	0		52	72	063	1	06	1		3	(LA)	CHAPELLE-GAUGAIN	(La)	Chapelle-Gaugain	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	064	2	28	1		3	(LA)	CHAPELLE-HUON	(La)	Chapelle-Huon		Saint-Calais	42	M
1	0	0		52	72	066	2	08	1		3	(LA)	CHAPELLE-SAINT-FRAY	(La)	Chapelle-Saint-Fray		Conlie	42	M
1	1	0		52	72	068	1	06	1		3	(LA)	CHARTRE-SUR-LE-LOIR	(La)	Chartre-sur-le-Loir	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	070	1	15	1		0		CHASSILLE		Chassillé		Loué	42	M
1	1	0		52	72	071	1	07	1		0		CHATEAU-DU-LOIR		Château-du-Loir		Château-du-Loir	42	M
1	0	0		52	72	074	1	15	1		0		CHEMIRE-EN-CHARNIE		Chemiré-en-Charnie		Loué	42	M
1	0	0		52	72	075	1	31	1		0		CHEMIRE-LE-GAUDIN		Chemiré-le-Gaudin	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	085	2	28	1		0		COGNERS		Cogners		Saint-Calais	42	M
1	0	0		52	72	087	2	28	1		0		CONFLANS-SUR-ANILLE		Conflans-sur-Anille		Saint-Calais	42	M
1	1	0		52	72	089	2	08	1		0		CONLIE		Conlie		Conlie	42	M
1	0	0		52	72	090	2	24	1		0		CONNERRE		Connerré		Montfort-le-Gesnois	42	M
1	0	0		52	72	094	2	04	1		0		COUDRECIEUX		Coudrecieux		Bouloire	42	M
1	0	0		52	72	096	1	15	1		0		COULANS-SUR-GEE		Coulans-sur-Gée		Loué	42	M
1	0	0		52	72	103	1	13	1		0		COURDEMANCHE		Courdemanche	(Le)	Grand-Lucé	42	M
1	0	0		52	72	107	1	15	1		0		CRANNES-EN-CHAMPAGNE		Crannes-en-Champagne		Loué	42	M
1	0	0		52	72	109	2	30	1		0		CRISSE		Crissé		Sillé-le-Guillaume	42	M
1	0	0		52	72	111	2	08	1		0		CURES		Cures		Conlie	42	M
1	0	0		52	72	113	2	08	1		0		DEGRE		Degré		Conlie	42	M
1	0	0		52	72	115	1	07	1		0		DISSAY-SOUS-COURCILLON		Dissay-sous-Courcillon		Château-du-Loir	42	M
1	0	0		52	72	118	2	33	1		0		DOLLON		Dollon		Vibraye	42	M
1	0	0		52	72	119	2	08	1		0		DOMFRONT-EN-CHAMPAGNE		Domfront-en-Champagne		Conlie	42	M
1	0	0		52	72	125	2	28	1		1		ECORPAIN		Écorpain		Saint-Calais	42	M
1	0	0		52	72	126	1	15	1		1		EPINEU-LE-CHEVREUIL		Épineu-le-Chevreuil		Loué	42	M
1	0	0		52	72	127	1	31	1		1		ETIVAL-LES-LE-MANS		Étival-lès-le-Mans	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	128	2	28	1		1		EVAILLE		Évaillé		Saint-Calais	42	M
1	0	0		52	72	129	2	24	1		0		FATINES		Fatines		Montfort-le-Gesnois	42	M
1	0	0		52	72	131	1	31	1		0		FERCE-SUR-SARTHE		Fercé-sur-Sarthe	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	133	1	31	1		0		FILLE		Fillé	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	134	1	07	1		0		FLEE		Flée		Château-du-Loir	42	M
1	1	0		52	72	143	1	13	1		2	(LE)	GRAND-LUCE	(Le)	Grand-Lucé	(Le)	Grand-Lucé	42	M
1	0	0		52	72	145	2	30	1		2	(LE)	GREZ	(Le)	Grez		Sillé-le-Guillaume	42	M
1	0	0		52	72	146	1	31	1		0		GUECELARD		Guécélard	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	149	1	15	1		0		JOUE-EN-CHARNIE		Joué-en-Charnie		Loué	42	M
1	0	0		52	72	153	1	07	1		0		JUPILLES		Jupilles		Château-du-Loir	42	M
1	0	0		52	72	157	2	08	1		0		LAVARDIN		Lavardin		Conlie	42	M
1	0	0		52	72	158	2	33	1		0		LAVARE		Lavaré		Vibraye	42	M
1	0	0		52	72	159	1	06	1		0		LAVENAY		Lavenay	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	161	1	06	1		0		LHOMME		Lhomme	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	165	2	24	1		0		LOMBRON		Lombron		Montfort-le-Gesnois	42	M
1	0	0		52	72	166	1	15	1		0		LONGNES		Longnes		Loué	42	M
1	1	0		52	72	168	1	15	1		0		LOUE		Loué		Loué	42	M
1	0	0		52	72	169	1	31	1		0		LOUPLANDE		Louplande	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	173	1	07	1		0		LUCEAU		Luceau		Château-du-Loir	42	M
1	0	0		52	72	178	2	04	1		0		MAISONCELLES		Maisoncelles		Bouloire	42	M
1	0	0		52	72	183	1	06	1		0		MARCON		Marçon	(La)	Chartre-sur-le-Loir	42	M
1	0	0		52	72	190	2	28	1		0		MAROLLES-LES-SAINT-CALAIS		Marolles-lès-Saint-Calais		Saint-Calais	42	M
1	0	0		52	72	197	2	08	1		0		MEZIERES-SOUS-LAVARDIN		Mézières-sous-Lavardin		Conlie	42	M
1	0	0		52	72	203	1	07	1		0		MONTABON		Montabon		Château-du-Loir	42	M
1	0	0		52	72	204	2	28	1		0		MONTAILLE		Montaillé		Saint-Calais	42	M
1	0	0		52	72	210	1	13	1		0		MONTREUIL-LE-HENRI		Montreuil-le-Henri	(Le)	Grand-Lucé	42	M
1	0	0		52	72	211	2	30	1		0		MONT-SAINT-JEAN		Mont-Saint-Jean		Sillé-le-Guillaume	42	M
1	0	0		52	72	216	2	08	1		0		NEUVILLALAIS		Neuvillalais		Conlie	42	M
1	0	0		52	72	218	2	30	1		0		NEUVILLETTE-EN-CHARNIE		Neuvillette-en-Charnie		Sillé-le-Guillaume	42	M
1	0	0		52	72	219	2	08	1		0		NEUVY-EN-CHAMPAGNE		Neuvy-en-Champagne		Conlie	42	M
1	0	0		52	72	221	1	07	1		0		NOGENT-SUR-LOIR		Nogent-sur-Loir		Château-du-Loir	42	M
1	0	0		52	72	224	2	24	1		0		NUILLE-LE-JALAIS		Nuillé-le-Jalais		Montfort-le-Gesnois	42	M
1	0	0		52	72	229	2	30	1		0		PARENNES		Parennes		Sillé-le-Guillaume	42	M
1	0	0		52	72	230	1	31	1		0		PARIGNE-LE-POLIN		Parigné-le-Pôlin	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	234	2	30	1		0		PEZE-LE-ROBERT		Pezé-le-Robert		Sillé-le-Guillaume	42	M
1	0	0		52	72	240	1	06	1		0		PONCE-SUR-LE-LOIR		Poncé-sur-le-Loir	(La)	Chartre-sur-le-Loir	42	M
1	1	0		52	72	241	2	24	1		0		MONTFORT-LE-GESNOIS		Montfort-le-Gesnois		Montfort-le-Gesnois	42	M
1	0	0		52	72	248	1	13	1		0		PRUILLE-L'EGUILLE		Pruillé-l'Éguillé	(Le)	Grand-Lucé	42	M
1	0	0		52	72	249	2	08	1		3	(LA)	QUINTE	(La)	Quinte		Conlie	42	M
1	0	0		52	72	250	2	28	1		0		RAHAY		Rahay		Saint-Calais	42	M
1	0	0		52	72	253	1	31	1		0		ROEZE-SUR-SARTHE		Roézé-sur-Sarthe	(La)	Suze-sur-Sarthe	42	M
1	0	0		52	72	255	2	30	1		0		ROUESSE-VASSE		Rouessé-Vassé		Sillé-le-Guillaume	42	M
1	0	0		52	72	256	2	30	1		0		ROUEZ		Rouez		Sillé-le-Guillaume	42	M
1	0	0		52	72	261	2	08	1		0		RUILLE-EN-CHAMPAGNE		Ruillé-en-Champagne		Conlie	42	M
1	0	0		52	72	262	1	06	1		0		RUILLE-SUR-LOIR		Ruillé-sur-Loir	(La)	Chartre-sur-le-Loir	42	M
